source,variant,run,env,state_x,condition,sample_y,num_games,successes,pass_rate,complete_sample
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,original,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,original,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,original,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,original,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,original,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,original,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,5,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,7,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,19,updated,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,5,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,original,8,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,20,updated,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,5,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,7,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,1,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,21,updated,8,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,2,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,5,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,original,8,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,22,updated,8,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,original,8,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,3,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,4,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,5,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,23,updated,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,24,updated,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,2,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,3,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,5,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,original,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,1,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,4,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,25,updated,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,5,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,original,8,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,3,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,6,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,26,updated,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,3,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,5,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,7,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,1,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,4,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,27,updated,8,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,5,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,7,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,5,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,28,updated,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,2,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,4,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,7,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,original,8,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,29,updated,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,7,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,original,8,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,1,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,4,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,30,updated,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,1,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,3,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,4,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,5,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,original,8,20,12,0.6,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,5,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,31,updated,8,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,5,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,5,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,6,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,32,updated,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,33,original,1,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,33,original,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,33,original,3,15,5,0.3333333333333333,False
origlogs,thinkahead,origlogs_thinkahead,sokoban,33,updated,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,33,updated,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,33,updated,3,15,5,0.3333333333333333,False
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,original,1,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,original,2,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,original,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,original,4,15,5,0.3333333333333333,False
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,updated,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,34,updated,4,15,5,0.3333333333333333,False
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,original,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,original,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,original,4,12,4,0.3333333333333333,False
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,updated,1,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,35,updated,4,11,5,0.45454545454545453,False
origlogs,thinkahead,origlogs_thinkahead,sokoban,36,original,1,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,36,original,2,15,7,0.4666666666666667,False
origlogs,thinkahead,origlogs_thinkahead,sokoban,36,updated,1,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,sokoban,36,updated,2,14,3,0.21428571428571427,False
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,1,20,2,0.1,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,2,20,1,0.05,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,3,20,1,0.05,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,4,20,0,0.0,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,5,20,1,0.05,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,6,20,1,0.05,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,7,20,0,0.0,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,original,8,20,0,0.0,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,1,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,2,20,1,0.05,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,3,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,4,20,11,0.55,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,5,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,6,20,0,0.0,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,7,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,1,updated,8,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,1,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,2,20,2,0.1,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,3,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,4,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,5,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,6,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,7,20,7,0.35,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,original,8,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,1,20,7,0.35,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,2,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,3,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,4,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,5,20,7,0.35,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,6,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,7,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,2,updated,8,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,1,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,2,20,2,0.1,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,3,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,4,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,5,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,6,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,7,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,original,8,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,1,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,2,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,3,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,4,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,5,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,6,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,7,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,3,updated,8,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,1,20,8,0.4,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,2,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,3,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,4,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,5,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,6,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,7,20,2,0.1,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,original,8,20,2,0.1,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,1,20,7,0.35,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,2,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,3,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,4,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,5,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,6,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,7,20,4,0.2,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,4,updated,8,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,5,original,1,20,5,0.25,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,5,original,2,20,6,0.3,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,5,original,3,20,3,0.15,True
ownlogs,mechanism,ownlogs_mechanism,frozen_lake,5,original,4,20,2,0.1,True
